Note,Score_duration,Time-Signature,Movement,Measure,Repeated
D5,1.0,3/2,3,89,0
G5,2.0,3/2,3,90,0
F5,1.0,3/2,3,90,0
E5,1.0,3/2,3,90,0
A5,1.0,3/2,3,90,0
G5,1.0,3/2,3,90,0
B♭5,1.0,3/2,3,91,0
A5,1.0,3/2,3,91,0
G5,1.0,3/2,3,91,0
F5,1.0,3/2,3,91,0
E5,1.0,3/2,3,91,0
D5,1.0,3/2,3,91,0
A4,1.0,3/2,3,92,0
D5,1.0,3/2,3,92,0
C♯5,1.0,3/2,3,92,0
F5,1.0,3/2,3,92,0
E5,1.0,3/2,3,92,0
D5,1.0,3/2,3,92,0
G5,2.0,3/2,3,93,0
F5,1.0,3/2,3,93,0
E5,1.0,3/2,3,93,0
A5,1.0,3/2,3,93,0
G5,1.0,3/2,3,93,0
B♭5,1.0,3/2,3,94,0
A5,1.0,3/2,3,94,0
A4,1.0,3/2,3,94,0
C♯5,1.0,3/2,3,94,0
D5,2.0,3/2,3,94,0
D6,1.0,3/2,3,95,0
A5,1.0,3/2,3,95,0
B♭5,1.0,3/2,3,95,0
F♯5,1.0,3/2,3,95,0
G5,1.0,3/2,3,95,0
D5,1.0,3/2,3,95,0
E♭5,2.0,3/2,3,96,0
C5,1.0,3/2,3,96,0
B♭4,0.5,3/2,3,96,0
A4,0.5,3/2,3,96,0
D5,1.0,3/2,3,96,0
F♯4,1.0,3/2,3,96,0
G4,1.0,3/2,3,97,0
C5,1.0,3/2,3,97,0
A4,1.0,3/2,3,97,0
D5,1.0,3/2,3,97,0
B♭4,1.0,3/2,3,97,0
G4,1.0,3/2,3,97,0
G5,1.0,3/2,3,98,0
B♭5,1.0,3/2,3,98,0
D5,1.0,3/2,3,98,0
F5,1.0,3/2,3,98,0
E5,1.0,3/2,3,98,0
D5,0.5,3/2,3,98,0
C5,0.5,3/2,3,98,0
F5,2.0,3/2,3,99,0
G5,1.0,3/2,3,99,0
F5,0.5,3/2,3,99,0
E5,0.5,3/2,3,99,0
A5,1.0,3/2,3,99,0
A4,1.0,3/2,3,99,0
D5,1.0,3/2,3,100,0
E5,0.5,3/2,3,100,0
F5,0.5,3/2,3,100,0
E5,1.0,3/2,3,100,0
D5,1.0,3/2,3,100,0
C♯5,2.0,3/2,3,100,0
A4,1.0,3/2,3,65,1
D5,1.0,3/2,3,65,1
C♯5,1.0,3/2,3,65,1
F5,1.0,3/2,3,65,1
E5,1.0,3/2,3,65,1
D5,1.0,3/2,3,65,1
G5,2.0,3/2,3,66,1
F5,1.0,3/2,3,66,1
E5,1.0,3/2,3,66,1
A5,1.0,3/2,3,66,1
G5,1.0,3/2,3,66,1
B♭5,1.0,3/2,3,67,1
A5,1.0,3/2,3,67,1
G5,1.0,3/2,3,67,1
F5,1.0,3/2,3,67,1
E5,1.0,3/2,3,67,1
D5,1.0,3/2,3,67,1
A4,1.0,3/2,3,68,1
D5,1.0,3/2,3,68,1
C♯5,1.0,3/2,3,68,1
F5,1.0,3/2,3,68,1
E5,1.0,3/2,3,68,1
D5,1.0,3/2,3,68,1
G5,2.0,3/2,3,69,1
F5,1.0,3/2,3,69,1
E5,1.0,3/2,3,69,1
A5,1.0,3/2,3,69,1
G5,1.0,3/2,3,69,1
B♭5,1.0,3/2,3,70,1
A5,1.0,3/2,3,70,1
A4,1.0,3/2,3,70,1
C♯5,1.0,3/2,3,70,1
D5,2.0,3/2,3,70,1
0,0,0,x,x,.
