Note,Score_duration,Time-Signature,Movement,Measure,Repeated
B5,0.25,2/4,4,119,0
C6,0.25,2/4,4,119,0
D6,0.25,2/4,4,119,0
B5,0.25,2/4,4,119,0
G5,0.5,2/4,4,120,0
G6,0.5,2/4,4,120,0
G5,0.5,2/4,4,120,0
G5,0.5,2/4,4,120,0
G5,1.0,2/4,4,121,0
B5,0.25,2/4,4,121,0
C6,0.25,2/4,4,121,0
D6,0.25,2/4,4,121,0
B5,0.25,2/4,4,121,0
G5,0.5,2/4,4,122,0
C6,0.5,2/4,4,122,0
B5,0.5,2/4,4,122,0
E6,0.5,2/4,4,122,0
D6,0.5,2/4,4,123,0
G6,0.25,2/4,4,123,0
F♯6,0.25,2/4,4,123,0
G6,0.5,2/4,4,123,0
G5,0.5,2/4,4,123,0
D5,1.0,2/4,4,124,0
F♯5,1.0,2/4,4,124,0
G5,1.5,2/4,4,125,0
F♯5,0.25,2/4,4,101,1
G5,0.25,2/4,4,101,1
A5,0.5,2/4,4,102,1
F♯5,0.5,2/4,4,102,1
G5,0.5,2/4,4,102,1
E5,0.5,2/4,4,102,1
E5,1.0,2/4,4,103,1
D♯5,0.5,2/4,4,103,1
C6,0.5,2/4,4,103,1
B5,0.5,2/4,4,104,1
A5,0.25,2/4,4,104,1
G5,0.25,2/4,4,104,1
A5,0.5,2/4,4,104,1
F♯5,0.5,2/4,4,104,1
F♯5,1.0,2/4,4,105,1
E5,0.5,2/4,4,105,1
B5,0.5,2/4,4,105,1
E5,0.5,2/4,4,106,1
G5,0.25,2/4,4,106,1
F♯5,0.25,2/4,4,106,1
G5,0.5,2/4,4,106,1
F♯5,0.5,2/4,4,106,1
F♯5,1.0,2/4,4,107,1
E5,0.5,2/4,4,107,1
E6,0.5,2/4,4,107,1
E5,0.5,2/4,4,108,1
G5,0.5,2/4,4,108,1
B4,0.5,2/4,4,108,1
D♯5,0.5,2/4,4,108,1
E5,1.0,2/4,4,109,1
0,0.5,2/4,4,109,1
B5,0.25,2/4,4,109,1
C6,0.25,2/4,4,109,1
D6,0.5,2/4,4,110,1
G5,0.5,2/4,4,110,1
G5,0.5,2/4,4,110,1
G5,0.5,2/4,4,110,1
G5,0.25,2/4,4,111,1
F♯5,0.25,2/4,4,111,1
G5,1.0,2/4,4,111,1
F5,0.25,2/4,4,111,1
E5,0.25,2/4,4,111,1
F5,0.5,2/4,4,112,1
G5,0.25,2/4,4,112,1
A5,0.25,2/4,4,112,1
G5,0.5,2/4,4,112,1
F5,0.5,2/4,4,112,1
E5,0.5,2/4,4,113,1
D5,0.5,2/4,4,113,1
C5,0.5,2/4,4,113,1
G4,0.5,2/4,4,113,1
C5,0.5,2/4,4,114,1
E5,0.25,2/4,4,114,1
C5,0.25,2/4,4,114,1
D5,0.5,2/4,4,114,1
F5,0.5,2/4,4,114,1
E5,0.5,2/4,4,115,1
G5,0.25,2/4,4,115,1
E5,0.25,2/4,4,115,1
F♯5,0.5,2/4,4,115,1
A5,0.5,2/4,4,115,1
G5,0.5,2/4,4,116,1
B5,0.25,2/4,4,116,1
G5,0.25,2/4,4,116,1
A5,0.5,2/4,4,116,1
C6,0.5,2/4,4,116,1
B5,0.5,2/4,4,117,1
A5,0.5,2/4,4,117,1
C6,0.5,2/4,4,117,1
0,0.5,2/4,4,117,1
B5,0.5,2/4,4,118,1
A5,0.25,2/4,4,118,1
G5,0.25,2/4,4,118,1
A5,0.5,2/4,4,118,1
F♯5,0.5,2/4,4,118,1
G5,1.0,2/4,4,119,1
B5,0.25,2/4,4,119,1
C6,0.25,2/4,4,119,1
D6,0.25,2/4,4,119,1
B5,0.25,2/4,4,119,1
G5,0.5,2/4,4,120,1
G6,0.5,2/4,4,120,1
G5,0.5,2/4,4,120,1
G5,0.5,2/4,4,120,1
G5,1.0,2/4,4,121,1
B5,0.25,2/4,4,121,1
C6,0.25,2/4,4,121,1
D6,0.25,2/4,4,121,1
B5,0.25,2/4,4,121,1
G5,0.5,2/4,4,122,1
C6,0.5,2/4,4,122,1
B5,0.5,2/4,4,122,1
E6,0.5,2/4,4,122,1
D6,0.5,2/4,4,123,1
G6,0.25,2/4,4,123,1
F♯6,0.25,2/4,4,123,1
G6,0.5,2/4,4,123,1
G5,0.5,2/4,4,123,1
D5,1.0,2/4,4,124,1
F♯5,1.0,2/4,4,124,1
G5,1.5,2/4,4,125,1
0,0,0,x,x,.
